UNIVERSITY_ID,COURSE,UNIVERSITY_GPA,HS_GPA,Programs,MAJOR,Transfer,FULL_TITLE,Year,Gender,Generation,Semester,Term,URM
aeebe2b7-8206-4142-addc-c5b4159053ce,RA2,2.431618285,4,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
25f71439-cc14-43b8-b46c-033f894b9a1a,RA2,2.060017778,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
906c4b61-12ea-499f-bd51-370dd293e99e,RA2,2.532767605,3.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
7e39ccba-bd1f-4f24-851a-8857581a683c,RA2,3.232171433,4,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2020,Non-URM
e81f6ed9-6db8-4b28-bb01-af316a371a63,RA2,2.814406214,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
99f790a0-0f43-49cd-8917-1c36305862c0,RA2,2.360372339,3.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2020,URM
1979399f-903f-4331-b2bb-abd803ba097e,RA2,2.371741379, ,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Unknown,Spring,Spring 2020,Non-URM
a8e696ea-0203-4db0-9911-9a852dc2b72d,RA2,1.743183916, ,Undergraduate,Major 13,New Transfer,Research Analytics Course Sample 2,Fourth,Female,First.Gen,Spring,Spring 2020,Non-URM
df812777-aff8-4caf-80ae-70830895230c,RA1,2.292813863,3.5,Undergraduate,Major 9,New First-Year,Research Analytics Course Sample 1,Fourth,Male,First.Gen,Spring,Spring 2020,URM
938cb22a-5b7a-4b36-ab3f-526a8e523698,RA1,3.086699967,3.6,Undergraduate,Major 9,New First-Year,Research Analytics Course Sample 1,Third,Female,First.Gen,Spring,Spring 2020,URM
d4ede8a9-cdb8-412d-a6a1-1193aa731ec5,RA1,3.203857402,3.8,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Third,Female,First.Gen,Spring,Spring 2020,Non-URM
4052a23b-b3e1-4cb4-a165-15ceb33ca624,RA2,3.094272095,3.8,Undergraduate,Major 38,New First-Year,Research Analytics Course Sample 2,UNCLASSIFIED,Female,Cont.Gen,Spring,Spring 2020,Non-URM
324950b0-a90a-4ca6-a2f5-4f5f497381dd,RA2,2.134773931,3.5,Undergraduate,Major 12,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2020,Non-URM
1a875c98-fefa-4902-9226-06f7782de2e7,RA2,2.355968132, ,Undergraduate,Major 38,New Transfer,Research Analytics Course Sample 2,UNCLASSIFIED,Male,Cont.Gen,Spring,Spring 2020,Non-URM
f47a8d93-5393-4c6e-9e64-f80aaf7ba190,RA2,3.106467895,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2020,Non-URM
94237359-0e12-44e8-9040-fda9d9c8c12b,RA2,2.080240575,3.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2020,Non-URM
e5eabe29-1d2a-43d1-a9b3-41b747ea0e83,RA2,3.038282634,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2020,Non-URM
87f4796b-e6ca-4192-bf8b-9406d5badd73,RA2,3.713771264,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
2167cf58-1b45-4391-af54-96c8b6897a84,RA2,3.189715629,4.2,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
3acab8f6-5a5d-4d46-86cf-606834ee3c37,RA2,3.326930203,3.7,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 2,Fourth,Male,Unknown,Spring,Spring 2020,Non-URM
7545a640-c774-46f6-b21d-81f8ab495021,RA2,2.388013319,3.8,Undergraduate,Major 13,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2020,Non-URM
b7c875f0-a356-4b37-917a-f3a1acf008dc,RA2,2.860361167,4.1,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2020,URM
e05209ad-06a8-402b-bbd1-7f3ead29f76d,RA2,3.274896249,3.9,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2020,Non-URM
9e40fd37-4888-4085-83e0-5f1d5566fe73,RA2,2.339502495,3.9,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2020,Non-URM
10ae09f2-2c25-4689-8290-d4ae34b44e25,RA2,3.199125556,3.9,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2020,Non-URM
994c0a48-cd66-44c9-b7e2-a186f675d6dc,RA2,1.930302612,4.1,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2020,URM
99b8af47-4af1-4221-9a16-0337a8309959,RA2,2.404825847,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,First.Gen,Spring,Spring 2020,Non-URM
98ae7a33-1463-4f46-8647-1797d63e8cfb,RA2,2.680207415,3.7,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Male,First.Gen,Spring,Spring 2020,URM
5469756e-38ea-4f50-b8bd-302489a47b63,RA2,2.961507607,3.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2020,Non-URM
b91712fb-ce5d-4ef3-805d-0352546a52bf,RA2,1.8725259, ,Undergraduate,Major 15,New Transfer,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2020,Non-URM
5c4750cb-fe8a-44c1-88aa-7981cfd8f26b,RA1,2.220783987,3,Undergraduate,Major 39,New First-Year,Research Analytics Course Sample 1,Second,Male,Cont.Gen,Spring,Spring 2020,Non-URM
d96144c4-5506-4217-b01a-e52e62ea43cb,RA2,2.685841741,3.5,Undergraduate,Major 4,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2020,Non-URM
78300347-24bd-4073-b98e-d4c5309bff8c,RA2,1.926481646,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
0ebe08a2-c41c-4b18-b993-167f0608ef3d,RA2,3.31813886,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2020,Non-URM
827e795f-cbac-4d64-8c69-8454a51b8f1a,RA2,2.975528095,3.8,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2020,Non-URM
c0685489-9e4a-4767-9d36-922d1fc38e50,RA2,3.213329504,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2020,Non-URM
ffa814a4-280f-41b5-b8f1-7c7807d2485c,RA2,2.970078216,3.8,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2020,Non-URM
8e1df589-3ce8-4e01-8b5e-4922d3010f00,RA2,3.048503967,3.7,Undergraduate,Major 13,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2020,Non-URM
714a6fd5-7f5f-4095-ae7e-15188c308644,RA2,2.563530061,4.1,Undergraduate,Major 13,New First-Year,Research Analytics Course Sample 2,Fourth,Female,First.Gen,Spring,Spring 2020,Non-URM
7ae50b5d-8f01-4546-9609-960ce8a3112e,RA2,2.540251808,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2020,Non-URM
89707503-d61a-450f-8d7a-f2cbe7c6241d,RA2,1.775855726,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,First.Gen,Spring,Spring 2020,URM
399b46a4-74a6-459f-825a-5da2f59bcc80,RA2,1.792947853,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
fbaff4eb-4f31-49cd-9713-0dc199b1ec32,RA2,2.302229309,3.5,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Unknown,Spring,Spring 2020,Non-URM
e829d251-c92e-45ea-a68d-334a10c3f039,RA2,3.180360932,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
0b82ddaf-9978-4d58-9eea-5e8e78791759,RA2,3.168613274,3.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2020,Non-URM
a766cd50-511f-493d-8d70-9e5dcf1ff5ad,RA2,1.919517718,3.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2020,Non-URM
323c059a-0253-49ea-bcff-919a9cd020c7,RA2,2.465570915,3.8,Undergraduate,Major 13,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2020,Non-URM
0652dd8a-0816-463b-ac52-52c689c8715e,RA2,3.505626262,4.3,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2020,Non-URM
c0eb372f-e18d-4860-a87a-d08045155a1f,RA2,2.77374804,3.5,Undergraduate,Major 3,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2020,Non-URM
3fbb7b8f-259c-44f7-90ab-2b1a92c587ae,RA2,2.565509562,4.3,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Third,Male,First.Gen,Spring,Spring 2020,URM
68626565-7f81-4741-a71e-b264e9cbe14f,RA3,1.386873218,3.1,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2021,Non-URM
c63cd3c8-eb34-4820-9ba2-0eeaf1c4b0d8,RA3,2.833801696,3.6,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
95702187-d6d8-471d-a907-be73ba84ff69,RA3,2.26210517,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2021,Non-URM
601b4182-1043-4b49-8617-7edbe32be14d,RA3,2.666199387,4.1,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
77a48ab3-b3d8-498d-8563-39412263479b,RA2,3.497959172,4,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
2acfb48a-6d2b-4dea-bf68-edbe379ba1ee,RA3,2.275324584,3.6,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2021,Non-URM
54a507a2-4894-4d83-b576-aeb63965cf86,RA3,3.756391511,4,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
5c9bcc18-3109-42d7-9e9b-a766c7dee87d,RA3,2.168523447,3.6,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2021,URM
056b49cd-20c7-49cc-8d93-8f1d022a9555,RA3,3.167375348,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
d1c7b705-cab1-480c-b5bc-5678a7df1abb,RA3,2.879707407,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
1f4e1770-8973-4ad1-ab90-e61e58c27f00,RA3,3.712026242,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Male,Cont.Gen,Spring,Spring 2021,Non-URM
441679a9-a19f-4691-9a34-61bc44f7fdce,RA3,3.310200118,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2021,Non-URM
2d70dce5-1604-4e2c-99fd-4a9ecfe04296,RA3,2.364016631,3.6,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
52873f0a-5b16-4ed0-8837-814fca666f66,RA3,3.267890844,4.2,Undergraduate,Major 37,New First-Year,Research Analytics Course Sample 3,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
742b7ea7-61cb-4419-9aac-67175c6ba2e5,RA1,3.567391597,3.8,Undergraduate,Major 31,New First-Year,Research Analytics Course Sample 1,Third,Non-CisGender,Cont.Gen,Spring,Spring 2021,Non-URM
c79b9f1b-ba1c-4fcc-993d-0a4712bcaa8f,RA3,2.240045049,3.3,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Male,First.Gen,Spring,Spring 2021,Non-URM
c269ec67-159e-4c4a-9837-c1d571f1cc25,RA3,1.90341336,3.7,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,First.Gen,Spring,Spring 2021,Non-URM
78de276e-7682-4663-8266-8d6c9d283c5b,RA1,2.305940036,3.7,Undergraduate,Major 27,New First-Year,Research Analytics Course Sample 1,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
cde6df44-99e3-40b8-93cb-af11641c58b2,RA1,3.072097591, ,Undergraduate,Major 21,New Nondegree,Research Analytics Course Sample 1,Second,Female,Unknown,Spring,Spring 2021,Non-URM
8914ab12-7c58-4ad7-8a19-67b63f3a930b,RA1,3.183549981,3.9,Undergraduate,Major 52,New First-Year,Research Analytics Course Sample 1,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
e91906f9-3303-4366-817d-894628717518,RA1,2.370372953,3.3,Undergraduate,Major 3,New First-Year,Research Analytics Course Sample 1,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
93dabb47-b63c-4b97-b0ab-53e084d90ead,RA1,2.6179344,3.7,Undergraduate,Major 3,New First-Year,Research Analytics Course Sample 1,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
2a204ef7-0305-4a2d-b921-ac60edf2660a,RA1,2.537571609,3.6,Undergraduate,Major 3,New First-Year,Research Analytics Course Sample 1,Second,Female,First.Gen,Spring,Spring 2021,Non-URM
d28f52cb-d070-42e2-acc5-9c704db23b8d,RA1,3.032431141,3.3,Undergraduate,Major 9,New First-Year,Research Analytics Course Sample 1,First,Female,Cont.Gen,Spring,Spring 2021,URM
cd332c64-dcae-45dd-9d5a-60ed64c1dfd7,RA1,3.311593778,3.9,Undergraduate,Major 9,New First-Year,Research Analytics Course Sample 1,First,Female,Cont.Gen,Spring,Spring 2021,URM
0f8f6889-585c-485a-9bf8-ff5f3435003d,RA1,2.575666795,3.8,Undergraduate,Major 49,New First-Year,Research Analytics Course Sample 1,Second,Male,First.Gen,Spring,Spring 2021,Non-URM
51f88f3f-25b4-46f1-9730-aabc4f9b7188,RA1,1.925423835, ,Undergraduate,Major 5,New Transfer,Research Analytics Course Sample 1,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
804f113b-a1ac-48d3-be32-24467ea2ced9,RA1,1.562273876,3.5,Undergraduate,Major 53,New First-Year,Research Analytics Course Sample 1,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
6e9ca175-7061-4405-8f1a-778617bd712c,RA3,2.475967792, ,Undergraduate,Major 1,New Transfer,Research Analytics Course Sample 3,Third,Male,First.Gen,Spring,Spring 2021,URM
21d4d4df-86f3-4459-8692-7b6a7246a674,RA2,1.655235095, ,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Unknown,Spring,Spring 2021,Non-URM
eec583ee-85a6-48d1-a9b5-1e6c2621bab2,RA2,3.099570425,4,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
60348554-416a-4a25-bbd6-c671d9b84285,RA2,3.413440518,4,Undergraduate,Major 54,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
db23f440-5a95-40f9-840e-2b7ecb7fdb8e,RA2,2.926186319,3.7,Undergraduate,Major 13,New First-Year,Research Analytics Course Sample 2,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
56cbd753-4c81-4e1c-a994-f70521036aee,RA2,2.519840288,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
c115ddab-6e15-4018-be84-bb44d5e68f3f,RA2,2.221763954,3.4,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2021,Non-URM
a8919496-de1e-4dfa-b759-00880738ff8e,RA2,2.645528817,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2021,URM
92512d03-a437-4e07-affc-683cdb083e8d,RA2,3.243548271,3.9,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2021,Non-URM
47c8c29d-209f-4ee7-9997-2215c6ea23bb,RA2,3.072620976,4,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Second,Female,First.Gen,Spring,Spring 2021,Non-URM
e4845a0a-e0a4-46ae-a3bc-1f7d02a66cf9,RA2,3.681185003,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,First.Gen,Spring,Spring 2021,Non-URM
7096af26-b672-465b-b174-d48057ef0f4e,RA2,3.078359881,4.3,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2021,Non-URM
00298f57-3c88-48de-bac0-a18ae03c18ff,RA2,3.007666647,4.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2021,URM
a6f13afd-d93f-4b78-8f72-fa2764220cde,RA2,3.21329988,4,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
af4bbe1f-685b-4243-a546-c50863f8a1df,RA2,1.908741137,4.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,First.Gen,Spring,Spring 2021,URM
27ab0afd-7de1-4218-939b-f3317fb7ab74,RA2,3.40633726, ,Graduate,Major 14,New Transfer,Research Analytics Course Sample 2,REGULAR_ADMIT,Male,Unknown,Spring,Spring 2021,Non-URM
4ce09217-06aa-48f7-bf6c-43846ed5164c,RA2,3.328834754,3.8,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
b3b3440f-50d1-4212-b84e-ad48edb2a6b2,RA2,2.850555347,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2021,Non-URM
7f8a69f4-2287-4f58-b230-e1352cd0c883,RA2,3.763817975,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2021,Non-URM
0531aac7-6f8a-497f-a4a9-5cd61ead6c4d,RA2,2.718907294, ,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Unknown,Spring,Spring 2021,Non-URM
b9943d16-220e-4f58-bab4-f5e11bba8953,RA2,3.42228783,3.8,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2021,Non-URM
0b7269ee-2b2d-47ee-9662-997ccd4d18df,RA1,3.188024883,2.6,Undergraduate,Major 45,New First-Year,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2021,Non-URM
9561a93f-4e83-4091-9985-1ec2083c56a9,RA1,3.412906805,3.4,Undergraduate,Major 55,New First-Year,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2021,Non-URM
66b6382a-fdaa-4e7e-af8d-6a9a79307fd7,RA1,3.553736883,3.7,Undergraduate,Major 56,New First-Year,Research Analytics Course Sample 1,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
f0722b2b-ff21-4b03-bbba-ab9f3aa5a29f,RA3,2.354949623,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
c7a4b2d9-d0da-483e-ab54-3eeccbb86176,RA3,3.651441169, ,Undergraduate,Major 1,New Transfer,Research Analytics Course Sample 3,Third,Female,Unknown,Spring,Spring 2021,Non-URM
f30ff094-135f-43ed-9ee7-1dd3df4300c2,RA3,3.057643741,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2021,URM
fdfbf268-5ffb-49ed-bd5c-85614a12a55d,RA3,3.153143693,4.1,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
a50bb157-ae90-4390-974a-0938d4785254,RA3,3.224000143,3.7,Undergraduate,Major 4,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
a2d2bf60-346f-47f9-a485-255c966468aa,RA3,1.725479712,3.3,Undergraduate,Major 4,New First-Year,Research Analytics Course Sample 3,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
5817bb33-b349-4688-a526-901e377eb77f,RA3,2.939823278,3.7,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 3,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
fc4cf0c9-572b-4220-8f8e-67eb7d2b693a,RA3,2.613261374,3.5,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
3a27fdcd-19fd-4403-aa7d-a50b338953cf,RA3,2.367888242,3.9,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2021,URM
65f0f4e1-cac3-459d-8081-ca8b765d21cc,RA3,2.67076915,4.1,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2021,Non-URM
070972fb-c510-4040-b80a-b44458769694,RA3,2.712494839,3.5,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
6efe3b7a-07a2-4873-a6c3-6daf3c7b0979,RA3,3.109847795,4,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
eda22d5b-15cc-49ae-ab34-8f3c0369927d,RA1,2.67441488, ,Undergraduate,Major 31,New Transfer,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2021,Non-URM
964f6159-0736-460e-8a9e-e3c147c96aaf,RA1,1.991188305,3.1,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Second,Female,First.Gen,Spring,Spring 2021,Non-URM
0ae5e45e-6528-4655-b5c3-15742c9b1116,RA1,2.659046026,3.7,Undergraduate,Major 10,New First-Year,Research Analytics Course Sample 1,Fourth,Male,First.Gen,Spring,Spring 2021,Non-URM
d4b8a706-4f24-4a79-91ed-7e242784b5df,RA1,2.39739601,3.5,Undergraduate,Major 3,New First-Year,Research Analytics Course Sample 1,Second,Female,First.Gen,Spring,Spring 2021,Non-URM
c9fb2807-8242-4a92-ab6b-61dffca84bbc,RA1,2.866040187,3.7,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
c76241fd-3363-483e-accb-3b1153c520a5,RA1,0.873845188,2.6,Undergraduate,Major 20,New First-Year,Research Analytics Course Sample 1,First,Male,Cont.Gen,Spring,Spring 2021,Non-URM
55da07d6-1a70-4c39-a17d-2ef943e3f35a,RA1,2.974969922,3.5,Undergraduate,Major 31,New First-Year,Research Analytics Course Sample 1,Fourth,Male,First.Gen,Spring,Spring 2021,URM
c03a9313-36e9-4b7b-b1f9-9f786489659f,RA1,2.16079692,3.2,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Fourth,Female,First.Gen,Spring,Spring 2021,Non-URM
2e0d7cef-d699-43cc-b12b-ff9e64a48d4a,RA1,2.612543478,3.4,Undergraduate,Major 27,New First-Year,Research Analytics Course Sample 1,Fourth,Female,Cont.Gen,Spring,Spring 2021,Non-URM
bc75eb6c-2b87-4169-b901-2d599fb2b961,RA1,3.365404913,4.1,Undergraduate,Major 55,New First-Year,Research Analytics Course Sample 1,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
75265006-bc0a-4bd0-9a5f-faa5f449d4b1,RA3,3.164813306,3.5,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Male,Cont.Gen,Spring,Spring 2021,Non-URM
54147df9-96ad-49ce-b98e-352ca7bf362f,RA2,2.507355015,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
49388447-7b65-4b02-8fd7-3d7d0d151758,RA2,3.42810168,4.4,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2021,Non-URM
1f92db1d-c652-4828-adb8-5934621c35c5,RA2,3.570862813,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
17cff62b-8fe0-4dbf-97e9-ad311e774344,RA2,, ,,,,Research Analytics Course Sample 2,,,Unknown,Spring,Spring 2021,
980ba2fc-df22-4826-8943-19273c4517ee,RA2,3.007510966,4.2,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
93f60b06-58b9-4de5-882b-0667fdb89e58,RA2,1.335966512,3.3,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2021,Non-URM
5a88bc9d-fcdf-4997-8a3d-a9410ef37ea0,RA2,2.826504012,3.6,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
a6c8e074-f366-4ad2-a7d5-689cfcc625f0,RA2,3.08508715,3.8,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2021,Non-URM
4e37fe8a-908e-40d2-ab4a-23a48743dc67,RA2,3.535626807,4.2,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2021,Non-URM
3e08fe29-a326-4857-a8b4-6d3000f4d6bb,RA2,3.31944409,3.8,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2021,Non-URM
